ID,Source,RA_ICRS,DE_ICRS,BP_RP,Gmag,Rad,BPmag,RPmag
1934,164262059326729088,61.75143818478001,29.00134411388,0.4891110000000003,5.116439,1.6027,5.2990580000000005,4.809947
81060,1556189972738829184,199.56021486018005,49.68213630008,-0.06357400000000091,5.128485,2.747,5.100080999999999,5.163655
35036,1738927465244452736,320.72363034375,6.81118757934,0.10964399999999941,5.129973000000001,3.9679,5.163797,5.054153
27870,653239928447149056,121.26854590933998,13.11793654777,0.017831000000000152,5.13089,2.2642,5.1336580000000005,5.115827
76397,2858826134543154304,7.530907981519999,29.75130590539,0.40209899999999976,5.130911,3.2434,5.27789,4.875791
6049,217180007783721472,57.38607924826,33.09139852205,0.09746599999999894,5.134794,3.4877,5.148683999999999,5.051218
34407,1537396673318780544,180.52635602268,43.0459509863,0.38089899999999943,5.151228,1.8616,5.289986,4.909087
25932,533842792557160576,25.73378565583,70.62246295889,-0.02175499999999886,5.169517,2.9167,5.1561330000000005,5.177887999999999
9459,270175746685064704,88.74094972933001,59.8882903233,0.04955200000000026,5.173921,4.8481,5.185008,5.135456
34614,1639947946747724160,236.66707720542004,62.599305925180005,0.07930199999999932,5.182029,3.3247,5.204343,5.125041
8714,195012444618313856,80.45182535608001,41.80440450772,-0.19401199999999985,5.182961,4.8649,5.110652,5.304664
78114,592021045155272832,136.93662365798,10.66814608332,-0.0969559999999996,5.189373000000001,5.2284,5.158038,5.254994
27679,610526719204475136,134.31257024512,15.32285724815,0.200349000000001,5.1951,2.0499,5.267294000000001,5.066945
62981,2090364641714902144,282.47043249132,32.55100797182,0.15299900000000033,5.198685,2.8711,5.251894,5.098895
90092,1932278646577186688,340.3693612705,40.22542709403,-0.19198000000000093,5.210194,7.4006,5.112083999999999,5.304064
12472,48794509270782976,62.29202415441,19.60907611819,1.223248,5.212071,12.2518,5.746859,4.523611
42617,132751808418537472,36.86558602343,31.80115559038,1.289168,5.22053,10.7977,5.79136,4.502192
10090,277676649371573504,72.00156599761,56.75655195981,0.31653600000000015,5.225679,2.3698,5.344794,5.028258
10821,325989155933856640,33.98445061574,33.35875245505999,0.016606999999999594,5.229976000000001,3.2239,5.230723,5.214116000000001
66048,160242622770291328,72.30362062489999,31.436915178770004,1.3069959999999998,5.236925,10.159,5.821958,4.514962000000001
28651,813089746389964032,144.59065625353998,40.23983896439,0.2959700000000005,5.237008,1.7044,5.340365,5.044395
78505,817013387993056640,138.45070383995,43.21768928870999,-0.14095299999999966,5.241456,5.8212,5.199314,5.340267
41421,440905919385318656,45.2177524638,52.35162301438,-0.055785000000000196,5.246112999999999,3.9419,5.217976,5.273761
75664,2677228629435903104,331.19750939727004,-0.90653607586,0.30105500000000074,5.248556,3.1824,5.357041000000001,5.055986
10732,543215506409139328,52.58089003049,71.86390057085,2.519291,5.248961,224.7437,6.64116,4.121869
75000,2304182888391818240,333.29776845837,86.1081786583,-0.019231000000000442,5.250244,2.5053,5.238176999999999,5.257408
33901,1337664063942689792,255.40152067635,33.56826961228,0.0365650000000004,5.257055,3.3969,5.262148000000001,5.225583
61582,143119137916819456,43.42786006164,38.3371051709,0.5782610000000004,5.266964,5.0923,5.45392,4.875659
715,107720086182025984,34.73750893038,28.64267933717,0.055134999999999934,5.274439,3.8051,5.287496,5.232361
66667,2170789141296514560,321.71548773842005,48.83527975482,0.14149000000000012,5.275363,4.3785,5.318135,5.176645
76079,2790497534190737152,16.42090226228,21.47308784144,0.013690000000000424,5.283986,3.1186,5.315189,5.301499
33907,1338482130657660288,257.00846559135,35.93509929325,0.43281800000000015,5.287159,2.8977,5.485928,5.05311
41540,441641698824102528,50.80513782718,49.21315985535999,-0.08222799999999975,5.297275,4.3492,5.258018,5.340246
61502,2077737571001053312,293.67193781091,42.41237254162,0.11941799999999958,5.299655,6.6246,5.352709,5.233291
1791,181233674136088960,79.75019112417,33.74826565641,-0.21504499999999993,5.3304730000000005,3.068,5.248944,5.463989
90298,1944475838303255424,354.78459611519,50.47172357565,-0.046778999999999016,5.331331,3.8901,5.30463,5.351408999999999
117,61292039470080384,50.30689150696,21.14697815418,-0.07578399999999963,5.3360970000000005,4.4522,5.231083,5.306867
